,loss,accuracy,val_loss,val_accuracy
0,1.6165682077407837,0.43130001425743103,2.0553791522979736,0.3209500014781952
1,1.234312653541565,0.5564000010490417,1.3353428840637207,0.5372750163078308
2,1.0714527368545532,0.6181750297546387,1.029763102531433,0.6305500268936157
3,0.9610358476638794,0.659375011920929,1.1474272012710571,0.6132000088691711
4,0.878173828125,0.6884250044822693,1.1261248588562012,0.6342499852180481
5,0.8162545561790466,0.7092750072479248,0.8903077244758606,0.6866999864578247
6,0.7574830651283264,0.7309499979019165,0.9596083760261536,0.6698499917984009
7,0.7023108601570129,0.7506499886512756,0.7397704720497131,0.7383000254631042
8,0.6618279814720154,0.7643749713897705,0.7917799353599548,0.7226999998092651
9,0.6112577319145203,0.7825250029563904,0.6650980114936829,0.7669500112533569
10,0.5807067155838013,0.7945250272750854,0.7242563962936401,0.746649980545044
11,0.5466623902320862,0.8081250190734863,0.7377125024795532,0.7456499934196472
12,0.5112150311470032,0.8176249861717224,0.6997239589691162,0.7671999931335449
13,0.4918941855430603,0.8240749835968018,0.535574197769165,0.8095999956130981
14,0.45391058921813965,0.8387500047683716,0.5363351702690125,0.8126749992370605
15,0.425521582365036,0.848924994468689,0.6524449586868286,0.7779250144958496
16,0.4055900573730469,0.85732501745224,0.6097540259361267,0.7922499775886536
17,0.37999239563941956,0.8652499914169312,0.8313263654708862,0.7469750046730042
18,0.36634692549705505,0.8690750002861023,0.4464069902896881,0.8445000052452087
19,0.34100061655044556,0.8771499991416931,0.5204968452453613,0.8272250294685364
20,0.3129025101661682,0.8886500000953674,0.46123355627059937,0.84375
21,0.3030984103679657,0.8939999938011169,0.4472457468509674,0.8456000089645386
22,0.2746793329715729,0.9035000205039978,0.3286905288696289,0.8861250281333923
23,0.262729674577713,0.9066749811172485,0.4462244212627411,0.8500750064849854
24,0.24913227558135986,0.9122999906539917,0.2526368796825409,0.9125249981880188
25,0.24099521338939667,0.9145749807357788,0.45333999395370483,0.8540250062942505
26,0.22989147901535034,0.9178249835968018,0.3033445179462433,0.8946999907493591
27,0.2128080576658249,0.9250749945640564,0.3622541129589081,0.875
28,0.21243776381015778,0.925125002861023,0.3485332727432251,0.8842250108718872
29,0.193909153342247,0.9322249889373779,0.4409511089324951,0.8569499850273132
30,0.18182703852653503,0.9348499774932861,0.22081652283668518,0.9220250248908997
31,0.18084649741649628,0.9358999729156494,0.5857482552528381,0.8220499753952026
32,0.17153002321720123,0.9398000240325928,0.20794738829135895,0.926675021648407
33,0.16207776963710785,0.942550003528595,0.16614878177642822,0.9419999718666077
34,0.1431795060634613,0.9498999714851379,0.3066292107105255,0.8983500003814697
35,0.15063121914863586,0.9467250108718872,0.1941862851381302,0.9330750107765198
36,0.1477627009153366,0.9473999738693237,0.3208373486995697,0.8946499824523926
37,0.14335261285305023,0.9487000107765198,0.22947871685028076,0.9227499961853027
38,0.13470768928527832,0.9520000219345093,0.17260171473026276,0.940500020980835
39,0.12967659533023834,0.9534249901771545,0.25472599267959595,0.9123749732971191
40,0.12435354292392731,0.9551500082015991,0.39165231585502625,0.8857499957084656
41,0.11584901064634323,0.958774983882904,0.1743422895669937,0.9386500120162964
42,0.10613764822483063,0.9628750085830688,0.18583478033542633,0.936424970626831
43,0.1155448630452156,0.9591000080108643,0.1669238656759262,0.9405999779701233
44,0.1129816398024559,0.9604499936103821,0.2795173227787018,0.9143999814987183
45,0.10814175754785538,0.9621750116348267,0.4460521936416626,0.8688499927520752
46,0.10185965895652771,0.9648249745368958,0.1063833013176918,0.9619250297546387
47,0.10069522261619568,0.9654750227928162,0.10726827383041382,0.9631249904632568
48,0.09990337491035461,0.9646499752998352,0.14754532277584076,0.9508500099182129
49,0.09796125441789627,0.965025007724762,0.09828424453735352,0.9656000137329102
50,0.09313007444143295,0.967674970626831,0.20489275455474854,0.9340749979019165
51,0.08695000410079956,0.9698500037193298,0.1260378658771515,0.9571750164031982
52,0.0930640920996666,0.9679999947547913,0.16763953864574432,0.9453999996185303
53,0.08256186544895172,0.9710749983787537,0.17552027106285095,0.9420999884605408
