,loss,accuracy,val_loss,val_accuracy
0,1.7496349811553955,0.3959583342075348,2.01350998878479,0.28962498903274536
1,1.3507928848266602,0.5137916803359985,2.177539110183716,0.304666668176651
2,1.2254211902618408,0.5608333349227905,1.557126522064209,0.4648750126361847
3,1.108980417251587,0.6025416851043701,1.3461979627609253,0.5127916932106018
4,1.0216116905212402,0.637624979019165,1.3108183145523071,0.5557500123977661
5,0.957253098487854,0.6596666574478149,1.009090542793274,0.6472083330154419
6,0.8785642981529236,0.6867916584014893,1.1652871370315552,0.6059166789054871
7,0.8208816647529602,0.7065833210945129,0.976408064365387,0.6623333096504211
8,0.7613143920898438,0.731124997138977,1.2368011474609375,0.6050416827201843
9,0.7242571711540222,0.7432500123977661,0.8353002071380615,0.7101666927337646
10,0.6838697195053101,0.7556250095367432,0.7035658955574036,0.750333309173584
11,0.6378272771835327,0.7729166746139526,0.7039351463317871,0.7546250224113464
12,0.5972574949264526,0.7888749837875366,0.5670250058174133,0.7990416884422302
13,0.5738083720207214,0.796916663646698,0.7185022234916687,0.7552916407585144
14,0.5310601592063904,0.8120416402816772,0.9054300785064697,0.7140833139419556
15,0.4973899722099304,0.8235833048820496,0.48924311995506287,0.8265416622161865
16,0.47064051032066345,0.8339166641235352,0.5140367150306702,0.8178333044052124
17,0.4385969936847687,0.847083330154419,0.6913043856620789,0.7635416388511658
18,0.42021703720092773,0.8510416746139526,0.4213932156562805,0.8526666760444641
19,0.3862214684486389,0.8619999885559082,0.4988963305950165,0.8261250257492065
20,0.37008532881736755,0.8680416941642761,0.5300033092498779,0.8170833587646484
21,0.33599454164505005,0.8820833563804626,0.8324822783470154,0.753333330154419
22,0.3244492709636688,0.8855416774749756,0.3587965965270996,0.8728749752044678
23,0.3046175241470337,0.8900416493415833,0.46783629059791565,0.8363749980926514
24,0.28145620226860046,0.8997083306312561,0.3645179569721222,0.8762500286102295
25,0.2664325535297394,0.9058333039283752,0.434611439704895,0.8522916436195374
26,0.262771338224411,0.9071249961853027,0.40799975395202637,0.8575416803359985
27,0.2505611777305603,0.9112916588783264,0.8946190476417542,0.7617916464805603
28,0.22336935997009277,0.921750009059906,0.3804949223995209,0.8675416707992554
29,0.217421755194664,0.9238333106040955,0.485334187746048,0.8432499766349792
30,0.20428147912025452,0.9273750185966492,0.26026496291160583,0.9090833067893982
31,0.201613649725914,0.9269583225250244,0.4333999752998352,0.8663333058357239
32,0.20536765456199646,0.9284999966621399,0.41172659397125244,0.8722916841506958
33,0.1738763153553009,0.9400833249092102,0.3138198256492615,0.8928333520889282
34,0.1606743484735489,0.9431250095367432,0.3025526702404022,0.8959166407585144
35,0.17554478347301483,0.9389583468437195,0.6593493819236755,0.815500020980835
36,0.14257387816905975,0.9492499828338623,0.2711254954338074,0.9086666703224182
37,0.14338958263397217,0.9497500061988831,0.23932775855064392,0.9195416569709778
38,0.1497931182384491,0.9493333101272583,0.20132657885551453,0.9279583096504211
39,0.14001992344856262,0.9516249895095825,0.21769943833351135,0.9261249899864197
40,0.1336919218301773,0.953249990940094,0.34396103024482727,0.8927500247955322
41,0.13029882311820984,0.9539166688919067,0.2174055576324463,0.925083339214325
