timestamp;tag;duration;package_0;dram_0;core_0;nvidia_gpu_0
1684847946.4958189;model;39.66473364830017;1435036121.0;36123321.0;1393459201.0;2229636
1684848068.306763;model;39.7014856338501;1448144364.0;36273222.0;1406416078.0;2246303
1684848704.371989;model;40.03817439079285;1457502616.0;38050562.0;1415148782.0;2315890
1684848785.3601801;model;39.508421182632446;1422693990.0;35998565.0;1381226017.0;2234767
1684848844.164015;model;39.64509582519531;1446595906.0;36156463.0;1404899419.0;2217022
1684848893.137407;model;39.36477589607239;1496026200.0;36354765.0;1454503967.0;2303150
