timestamp;tag;duration;package_0;dram_0;core_0;nvidia_gpu_0
1684829115.9581609;Res;1171.1898832321167;39940735215.0;914579202.0;38819559374.0;94437548
1684830287.4092999;Res;2279.9970712661743;76846185293.0;1711176711.0;74678658798.0;174164981
1684832567.4731996;Res;3409.651391983032;-146202641955.0;2577591607.0;-149451285251.0;251227318
1684835977.214549;Res;4519.658952474594;154213614550.0;3410792599.0;149897790089.0;327591373
1684840496.9458654;Res;5680.464116334915;-66899576722.0;4388422299.0;-72334954531.0;408810076
