,loss,accuracy,val_loss,val_accuracy
0,1.983595609664917,0.35068750381469727,4.266749382019043,0.12193749845027924
1,1.4294371604919434,0.4832499921321869,2.4376087188720703,0.24050000309944153
2,1.2930351495742798,0.5318750143051147,1.7687078714370728,0.36787500977516174
3,1.1874264478683472,0.5753750205039978,1.9291973114013672,0.37950000166893005
4,1.1086777448654175,0.5986250042915344,1.3267501592636108,0.5364375114440918
5,1.0177632570266724,0.6380000114440918,1.3056539297103882,0.547124981880188
6,0.9611010551452637,0.65625,1.085752248764038,0.6125624775886536
7,0.8872138857841492,0.6852499842643738,1.2922132015228271,0.5721874833106995
8,0.8321436047554016,0.7003124952316284,1.0135290622711182,0.6403124928474426
9,0.7833366990089417,0.7179999947547913,1.2758939266204834,0.5766249895095825
10,0.7241432070732117,0.7393749952316284,1.0007257461547852,0.6440625190734863
11,0.6816176772117615,0.7591249942779541,0.9455487132072449,0.6705625057220459
12,0.6354326009750366,0.7756249904632568,1.1589174270629883,0.6067500114440918
13,0.6012540459632874,0.785937488079071,0.7529224753379822,0.7432500123977661
14,0.5711069107055664,0.7964375019073486,0.607937216758728,0.7882500290870667
15,0.5335410833358765,0.812749981880188,0.6279746294021606,0.7804999947547913
16,0.4839867353439331,0.8296250104904175,0.5588946342468262,0.8042500019073486
17,0.46073949337005615,0.8346250057220459,0.7674381136894226,0.7348750233650208
18,0.4421684145927429,0.843874990940094,1.3960027694702148,0.6221250295639038
19,0.42102792859077454,0.8489999771118164,0.5969986319541931,0.7989374995231628
20,0.38993266224861145,0.8590624928474426,0.4692271649837494,0.8391249775886536
21,0.35473161935806274,0.8744999766349792,0.3735532760620117,0.867062509059906
22,0.32664886116981506,0.8833125233650208,0.45563507080078125,0.8387500047683716
23,0.3243500292301178,0.8833749890327454,0.9347980618476868,0.7208124995231628
24,0.30148959159851074,0.8921250104904175,0.3018833100795746,0.890749990940094
25,0.2694758176803589,0.9030625224113464,0.6918567419052124,0.7749375104904175
26,0.27469974756240845,0.9036874771118164,0.34631413221359253,0.8823750019073486
27,0.25239741802215576,0.9118750095367432,0.6657494902610779,0.7881875038146973
28,0.22554801404476166,0.9220625162124634,0.6107535362243652,0.8101875185966492
29,0.21040038764476776,0.9242500066757202,0.24420322477817535,0.9150000214576721
30,0.21341998875141144,0.9269375205039978,0.25231173634529114,0.9104375243186951
31,0.224030539393425,0.9205625057220459,0.47472697496414185,0.8460624814033508
32,0.19621136784553528,0.930062472820282,0.26675429940223694,0.9040625095367432
33,0.17673398554325104,0.9363124966621399,0.19970962405204773,0.9298750162124634
34,0.18441259860992432,0.9343125224113464,0.2662193179130554,0.9079375267028809
35,0.16399827599525452,0.9418749809265137,0.3442894220352173,0.8836249709129333
36,0.1448041796684265,0.9484999775886536,0.20700865983963013,0.9254999756813049
37,0.16642996668815613,0.9424999952316284,0.26734259724617004,0.9096875190734863
38,0.14829301834106445,0.9491875171661377,0.20148682594299316,0.9286249876022339
39,0.1358993798494339,0.953125,0.23599082231521606,0.9188125133514404
40,0.12784601747989655,0.9553750157356262,0.3613757789134979,0.8893125057220459
41,0.14345410466194153,0.9512500166893005,0.49477770924568176,0.8481875061988831
42,0.1320735663175583,0.9538124799728394,0.2611585259437561,0.913812518119812
43,0.13208942115306854,0.953499972820282,0.23239640891551971,0.9230625033378601
44,0.13775017857551575,0.9514374732971191,0.2649993896484375,0.9103124737739563
45,0.12551012635231018,0.9564375281333923,0.19170108437538147,0.932687520980835
46,0.12378431856632233,0.9555624723434448,0.3562925159931183,0.8881875276565552
47,0.11005057394504547,0.9620624780654907,0.38939762115478516,0.8846874833106995
48,0.11192739754915237,0.9620000123977661,0.21940301358699799,0.9253125190734863
49,0.11407022923231125,0.9598749876022339,0.27384233474731445,0.9126874804496765
50,0.1031559482216835,0.9648125171661377,0.1954488903284073,0.9336249828338623
51,0.1135169118642807,0.9607499837875366,0.42332181334495544,0.8691250085830688
52,0.11308129131793976,0.9611250162124634,0.31133484840393066,0.9001250267028809
53,0.11471106857061386,0.9589375257492065,0.17992624640464783,0.937874972820282
54,0.09285972267389297,0.9681875109672546,0.08519352227449417,0.96875
55,0.08893246948719025,0.969124972820282,0.3004075586795807,0.9022499918937683
56,0.08487497270107269,0.9708750247955322,0.13110406696796417,0.9565625190734863
57,0.08346186578273773,0.9722499847412109,0.20752590894699097,0.9322500228881836
58,0.09162849187850952,0.9678124785423279,0.20011714100837708,0.9336875081062317
59,0.09040567278862,0.968625009059906,0.26053449511528015,0.9190624952316284
60,0.09714049100875854,0.9658125042915344,0.3267424404621124,0.8988749980926514
